contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid_ask_spread,days_to_expire,optionType
GOOG260402P00215000,2026-02-23 17:28:19+00:00,215.0,0.22,6.0,11,313.88,36.08,0.1,37.272,p
GOOG260402P00220000,2026-02-20 15:45:12+00:00,220.0,0.26,1.0,0,314.27,35.45,0.09,40.344,p
GOOG260402P00225000,2026-02-24 19:53:56+00:00,225.0,0.31,91.0,100,311.01,35.09,0.1,36.171,p
GOOG260402P00230000,2026-02-24 14:51:19+00:00,230.0,0.49,3.0,8,308.35,36.08,0.09,36.381,p
GOOG260402P00235000,2026-02-23 15:54:12+00:00,235.0,0.51,3.0,2,313.829,35.9,0.08,37.337,p
GOOG260402P00240000,2026-02-25 16:14:37+00:00,240.0,0.52,5.0,31,310.14,34.09,0.08,35.323,p
GOOG260402P00245000,2026-02-24 19:53:56+00:00,245.0,0.64,1.0,374,311.01,35.09,0.07,36.171,p
GOOG260402P00250000,2026-02-25 15:44:20+00:00,250.0,0.8,1.0,68,310.345,34.24,0.1,35.344,p
GOOG260402P00255000,2026-02-25 16:10:30+00:00,255.0,1.02,2.0,36,309.425,34.22,0.09,35.326,p
GOOG260402P00260000,2026-02-25 16:46:24+00:00,260.0,1.14,4.0,64,311.13,33.75,0.09,35.301,p
GOOG260402P00265000,2026-02-25 15:34:59+00:00,265.0,1.47,6.0,41,311.08,34.01,0.12,35.351,p
GOOG260402P00270000,2026-02-25 16:50:01+00:00,270.0,1.8,48.0,121,311.23,33.74,0.11,35.299,p
GOOG260402P00275000,2026-02-25 16:43:35+00:00,275.0,2.23,27.0,77,311.19,33.75,0.1,35.303,p
GOOG260402P00280000,2026-02-25 15:40:25+00:00,280.0,3.01,23.0,166,310.67,34.09,0.13,35.347,p
GOOG260402P00285000,2026-02-25 16:48:21+00:00,285.0,3.7,4.0,49,310.935,33.77,0.15,35.3,p
GOOG260402P00290000,2026-02-25 16:48:21+00:00,290.0,4.65,31.0,109,310.935,33.77,0.15,35.3,p
GOOG260402P00295000,2026-02-25 16:59:22+00:00,295.0,5.82,15.0,61,310.96,33.8,0.2,35.292,p
GOOG260402P00300000,2026-02-25 16:44:52+00:00,300.0,7.2,14.0,233,311.165,33.73,0.15,35.302,p
GOOG260402P00305000,2026-02-25 14:49:48+00:00,305.0,8.37,3.0,140,313.0,33.93,0.25,35.382,p
GOOG260402P00310000,2026-02-25 14:52:39+00:00,310.0,10.28,2.0,35,313.215,33.83,0.3,35.38,p
GOOG260402P00315000,2026-02-25 15:01:48+00:00,315.0,14.34,22.0,39,312.0,34.28,0.3,35.374,p
GOOG260402P00320000,2026-02-25 16:55:52+00:00,320.0,16.39,3.0,20,311.12,33.79,0.25,35.295,p
GOOG260402P00325000,2026-02-20 17:06:14+00:00,325.0,17.55,10.0,12,315.17,36.1,0.25,40.287,p
GOOG260402P00330000,2026-02-20 15:56:25+00:00,330.0,21.62,1.0,10,315.091,34.66,3.1,40.336,p
GOOG260402P00335000,2026-02-20 18:27:35+00:00,335.0,25.35,2.0,2,314.53,36.77,2.55,40.231,p
GOOG260402P00340000,2026-02-20 18:14:20+00:00,340.0,28.7,1.0,3,314.795,36.94,3.6,40.24,p
GOOG260402P00350000,2026-02-24 18:12:52+00:00,350.0,39.6,30.0,31,311.225,34.6,2.85,36.241,p
GOOG260402P00360000,2026-02-20 17:03:18+00:00,360.0,45.03,1.0,1,315.54,35.69,3.35,40.289,p
GOOG260417C00125000,2026-02-25 16:17:05+00:00,125.0,187.7,20.0,27,310.446,34.09,3.95,50.321,c
GOOG260417C00130000,2026-02-25 16:17:05+00:00,130.0,178.9,20.0,41,310.446,34.09,3.7,50.321,c
GOOG260417C00135000,2026-02-06 17:18:03+00:00,135.0,188.74,5.0,7,301.3,36.57,3.95,69.279,c
GOOG260417C00140000,2026-01-09 20:24:51+00:00,140.0,191.8,3.0,644,301.3,36.57,3.4,97.149,c
GOOG260417C00145000,2026-02-13 17:11:05+00:00,145.0,162.63,,10,301.3,36.57,3.65,62.284,c
GOOG260417C00150000,2026-02-23 20:02:50+00:00,150.0,161.17,1.0,281,310.12,36.92,3.65,52.165,c
GOOG260417C00155000,2026-01-15 19:49:22+00:00,155.0,179.72,7.0,27,301.3,36.57,3.65,91.174,c
GOOG260417C00160000,2026-02-20 20:19:20+00:00,160.0,156.57,46.0,60,315.72,36.37,3.85,55.153,c
GOOG260417C00165000,2026-02-10 18:46:07+00:00,165.0,155.08,12.0,34,301.3,36.57,3.8,65.218,c
GOOG260417C00170000,2026-02-20 17:59:31+00:00,170.0,146.4,17.0,36,315.64,36.07,4.0,55.25,c
GOOG260417C00175000,2026-02-23 20:57:53+00:00,175.0,137.2,1.0,102,311.36,36.64,3.65,52.126,c
GOOG260417C00180000,2026-01-20 17:44:12+00:00,180.0,133.54,1.0,71,301.3,36.57,3.35,86.261,c
GOOG260417C00185000,2026-02-13 16:13:25+00:00,185.0,123.17,94.0,114,301.3,36.57,3.2,62.324,c
GOOG260417C00190000,2026-02-19 17:40:59+00:00,190.0,116.13,359.0,379,305.06,34.67,3.65,56.263,c
GOOG260417C00195000,2026-02-20 20:07:23+00:00,195.0,121.85,12.0,193,316.09,34.19,3.25,55.162,c
GOOG260417C00200000,2026-02-25 15:38:11+00:00,200.0,111.9,1.0,188,310.57,34.18,3.2,50.348,c
GOOG260417C00205000,2026-02-23 15:18:19+00:00,205.0,112.2,2.0,286,316.41,35.44,3.1,52.362,c
GOOG260417C00210000,2026-02-24 14:31:33+00:00,210.0,101.43,70.0,187,307.79,36.96,3.2,51.395,c
GOOG260417C00215000,2026-02-25 16:56:17+00:00,215.0,97.37,4.0,144,311.12,33.79,2.25,50.294,c
GOOG260417C00220000,2026-02-25 15:57:43+00:00,220.0,91.92,1.0,170,309.72,34.29,2.95,50.335,c
GOOG260417C00225000,2026-02-24 15:50:39+00:00,225.0,85.91,1.0,112,309.676,34.96,2.3,51.34,c
GOOG260417C00230000,2026-02-24 15:12:22+00:00,230.0,80.0,15.0,297,307.65,36.03,2.3,51.366,c
GOOG260417C00235000,2026-02-20 20:19:20+00:00,235.0,82.71,124.0,180,315.72,36.37,2.3,55.153,c
GOOG260417C00240000,2026-02-23 18:53:59+00:00,240.0,75.5,5.0,621,313.11,35.66,2.4,52.213,c
GOOG260417C00245000,2026-02-20 20:27:26+00:00,245.0,72.83,3.0,392,315.23,36.09,2.6,55.148,c
GOOG260417C00250000,2026-02-23 15:57:01+00:00,250.0,66.2,2.0,778,313.215,36.1,2.45,52.335,c
GOOG260417C00255000,2026-02-24 17:42:09+00:00,255.0,60.24,20.0,271,311.67,34.62,2.4,51.262,c
GOOG260417C00260000,2026-02-24 15:18:54+00:00,260.0,51.22,1.0,1449,307.11,36.17,2.9,51.362,c
GOOG260417C00265000,2026-02-24 15:04:43+00:00,265.0,47.52,1.0,537,307.36,36.43,2.45,51.372,c
GOOG260417C00270000,2026-02-24 18:07:50+00:00,270.0,45.6,4.0,559,311.18,34.6,2.6,51.245,c
GOOG260417C00275000,2026-02-24 18:06:52+00:00,275.0,41.4,3.0,446,311.08,34.61,2.85,51.245,c
GOOG260417C00280000,2026-02-24 18:07:06+00:00,280.0,37.2,22.0,452,311.08,34.61,1.4,51.245,c
GOOG260417C00285000,2026-02-25 16:21:35+00:00,285.0,32.4,57.0,812,310.43,34.06,1.85,50.318,c
GOOG260417C00290000,2026-02-25 16:33:26+00:00,290.0,28.8,8.0,680,310.9,33.86,1.45,50.31,c
GOOG260417C00295000,2026-02-25 16:32:25+00:00,295.0,25.2,18.0,626,310.79,33.87,1.1,50.311,c
GOOG260417C00300000,2026-02-25 16:48:03+00:00,300.0,21.75,483.0,5069,310.935,33.77,0.15,50.3,c
GOOG260417C00305000,2026-02-25 16:20:17+00:00,305.0,18.35,12.0,4216,310.47,34.07,0.15,50.319,c
GOOG260417C00310000,2026-02-25 17:01:32+00:00,310.0,16.05,751.0,4493,311.58,33.73,0.15,50.291,c
GOOG260417C00315000,2026-02-25 16:50:41+00:00,315.0,13.37,32.0,1471,311.2,33.75,0.1,50.298,c
GOOG260417C00320000,2026-02-25 16:57:02+00:00,320.0,11.0,321.0,4340,311.0,33.81,0.1,50.294,c
GOOG260417C00325000,2026-02-25 16:52:46+00:00,325.0,9.09,17.0,1947,311.35,33.76,0.15,50.297,c
GOOG260417C00330000,2026-02-25 16:46:40+00:00,330.0,7.3,387.0,16201,310.9,33.76,0.15,50.301,c
GOOG260417C00335000,2026-02-25 17:00:00+00:00,335.0,5.8,490.0,5978,311.115,33.79,0.1,50.292,c
GOOG260417C00340000,2026-02-25 17:01:26+00:00,340.0,4.7,457.0,4556,311.51,33.76,0.1,50.291,c
GOOG260417C00345000,2026-02-25 16:58:16+00:00,345.0,3.65,103.0,2491,311.1,33.79,0.1,50.293,c
GOOG260417C00350000,2026-02-25 16:57:46+00:00,350.0,2.89,244.0,3767,311.1,33.79,0.04,50.293,c
GOOG260417C00355000,2026-02-25 17:01:51+00:00,355.0,2.33,26.0,2716,311.58,33.73,0.04,50.29,c
GOOG260417C00360000,2026-02-25 16:52:37+00:00,360.0,1.81,60.0,4704,311.35,33.76,0.06,50.297,c
GOOG260417C00365000,2026-02-25 17:01:53+00:00,365.0,1.45,25.0,1210,311.58,33.73,0.01,50.29,c
GOOG260417C00370000,2026-02-25 16:27:05+00:00,370.0,1.09,12.0,1117,310.425,34.03,0.03,50.315,c
GOOG260417C00375000,2026-02-25 15:37:51+00:00,375.0,0.92,11.0,919,310.57,34.18,0.03,50.349,c
GOOG260417C00380000,2026-02-25 16:03:04+00:00,380.0,0.71,7.0,2374,310.22,34.08,0.03,50.331,c
GOOG260417C00385000,2026-02-24 17:00:59+00:00,385.0,0.68,10.0,1092,311.171,34.77,0.04,51.291,c
GOOG260417C00390000,2026-02-25 15:56:43+00:00,390.0,0.48,1.0,638,309.75,34.36,0.04,50.336,c
GOOG260417C00395000,2026-02-25 16:22:19+00:00,395.0,0.4,10.0,343,310.43,34.06,0.03,50.318,c
GOOG260417C00400000,2026-02-25 16:26:56+00:00,400.0,0.33,20.0,2199,310.425,34.03,0.02,50.315,c
GOOG260417C00405000,2026-02-25 16:29:59+00:00,405.0,0.28,4.0,5503,310.58,34.02,0.03,50.313,c
GOOG260417C00410000,2026-02-24 18:48:08+00:00,410.0,0.26,46.0,517,310.49,34.78,0.03,51.217,c
GOOG260417C00415000,2026-02-24 18:09:26+00:00,415.0,0.23,3.0,74,311.215,34.59,0.04,51.243,c
GOOG260417C00420000,2026-02-23 15:55:23+00:00,420.0,0.23,46.0,781,313.48,35.95,0.03,52.337,c
GOOG260417C00425000,2026-02-23 17:18:21+00:00,425.0,0.22,125.0,176,313.996,36.12,0.04,52.279,c
GOOG260417C00430000,2026-02-23 19:24:00+00:00,430.0,0.16,50.0,1257,312.895,36.05,0.04,52.192,c
GOOG260417C00435000,2026-02-20 15:47:27+00:00,435.0,0.18,3.0,64,314.52,35.26,0.03,55.342,c
GOOG260417C00440000,2026-02-25 14:38:59+00:00,440.0,0.09,1.0,480,312.0,34.23,0.04,50.39,c
GOOG260417C00445000,2026-02-23 16:56:34+00:00,445.0,0.12,1.0,36,314.155,35.96,0.04,52.294,c
GOOG260417C00450000,2026-02-23 14:49:07+00:00,450.0,0.14,80.0,534,316.42,35.48,0.04,52.383,c
GOOG260417C00455000,2026-02-25 14:30:04+00:00,455.0,0.11,5.0,63,311.52,34.69,0.03,50.396,c
GOOG260417C00460000,2026-02-12 18:26:17+00:00,460.0,0.12,2.0,626,301.3,36.57,0.03,63.232,c
GOOG260417C00465000,2026-02-13 16:09:21+00:00,465.0,0.07,100.0,135,301.3,36.57,0.02,62.327,c
GOOG260417C00470000,2026-02-10 14:43:34+00:00,470.0,0.11,1.0,952,301.3,36.57,0.02,65.386,c
GOOG260417C00480000,2026-02-23 19:35:26+00:00,480.0,0.05,30.0,392,312.96,36.41,0.03,52.184,c
GOOG260417C00490000,2026-02-24 15:23:38+00:00,490.0,0.05,10.0,773,307.86,35.79,0.03,51.359,c
GOOG260417P00125000,2026-02-25 17:00:35+00:00,125.0,0.03,35.0,591,311.51,33.76,0.41,50.291,p
GOOG260417P00130000,2026-02-23 20:31:21+00:00,130.0,0.05,55.0,41,311.54,36.73,2.14,52.145,p
GOOG260417P00135000,2026-02-25 16:50:55+00:00,135.0,0.13,12.0,46,311.2,33.75,0.3,50.298,p
GOOG260417P00140000,2026-02-25 15:57:12+00:00,140.0,0.04,3.0,61,309.75,34.36,0.27,50.335,p
GOOG260417P00145000,2026-02-19 16:11:37+00:00,145.0,0.06,1.0,83,303.895,34.41,2.15,56.325,p
GOOG260417P00150000,2026-02-24 17:03:25+00:00,150.0,0.05,5.0,76,311.39,34.74,2.16,51.289,p
GOOG260417P00155000,2026-02-23 15:34:41+00:00,155.0,0.2,4.0,35,314.429,35.61,0.03,52.351,p
GOOG260417P00160000,2026-02-23 15:28:32+00:00,160.0,0.05,6.0,120,315.8,35.26,0.03,52.355,p
GOOG260417P00165000,2026-02-25 16:37:26+00:00,165.0,0.07,8.0,207,310.79,33.84,0.03,50.307,p
GOOG260417P00170000,2026-02-02 15:36:02+00:00,170.0,0.14,1.0,213,301.3,36.57,0.03,73.35,p
GOOG260417P00175000,2026-02-17 19:30:43+00:00,175.0,0.21,4.0,27,301.3,36.57,0.04,58.187,p
GOOG260417P00180000,2026-02-18 19:39:17+00:00,180.0,0.2,1.0,65,301.3,36.57,0.03,57.181,p
GOOG260417P00185000,2026-02-11 19:47:53+00:00,185.0,0.21,3.0,930,301.3,36.57,0.03,64.175,p
GOOG260417P00190000,2026-02-20 19:18:28+00:00,190.0,0.18,5.0,741,314.84,35.39,0.03,55.196,p
GOOG260417P00195000,2026-02-25 16:46:19+00:00,195.0,0.19,1.0,254,311.13,33.75,0.04,50.301,p
GOOG260417P00200000,2026-02-25 16:16:17+00:00,200.0,0.24,2.0,656,310.29,34.07,0.03,50.322,p
GOOG260417P00205000,2026-02-23 20:06:36+00:00,205.0,0.41,1.0,290,310.305,36.95,0.03,52.162,p
GOOG260417P00210000,2026-02-23 19:53:42+00:00,210.0,0.45,1.0,2167,310.85,36.85,0.03,52.171,p
GOOG260417P00215000,2026-02-23 19:43:06+00:00,215.0,0.5,27.0,1101,311.315,36.96,0.03,52.178,p
GOOG260417P00220000,2026-02-25 16:48:05+00:00,220.0,0.43,5.0,565,310.935,33.77,0.02,50.3,p
GOOG260417P00225000,2026-02-25 16:01:31+00:00,225.0,0.55,1.0,647,310.04,34.12,0.03,50.332,p
GOOG260417P00230000,2026-02-23 18:24:08+00:00,230.0,0.74,7.0,1609,314.86,35.55,0.03,52.233,p
GOOG260417P00235000,2026-02-24 17:37:54+00:00,235.0,0.8,10.0,418,312.0,34.65,0.04,51.265,p
GOOG260417P00240000,2026-02-25 16:40:42+00:00,240.0,0.91,22.0,1415,311.25,33.77,0.02,50.305,p
GOOG260417P00245000,2026-02-25 16:40:29+00:00,245.0,1.06,10.0,1747,310.93,33.82,0.04,50.305,p
GOOG260417P00250000,2026-02-25 16:41:08+00:00,250.0,1.3,179.0,11259,311.25,33.77,0.04,50.305,p
GOOG260417P00255000,2026-02-25 16:29:29+00:00,255.0,1.59,162.0,3525,310.63,34.01,0.05,50.313,p
GOOG260417P00260000,2026-02-25 16:27:05+00:00,260.0,1.98,325.0,2385,310.425,34.03,0.05,50.315,p
GOOG260417P00265000,2026-02-25 16:27:05+00:00,265.0,2.4,131.0,1454,310.425,34.03,0.05,50.315,p
GOOG260417P00270000,2026-02-25 16:52:34+00:00,270.0,2.8,19.0,2108,311.35,33.76,0.06,50.297,p
GOOG260417P00275000,2026-02-25 16:29:29+00:00,275.0,3.55,8.0,1467,310.63,34.01,0.1,50.313,p
GOOG260417P00280000,2026-02-25 16:42:22+00:00,280.0,4.26,16.0,2877,311.29,33.76,0.15,50.304,p
GOOG260417P00285000,2026-02-25 16:49:26+00:00,285.0,5.18,79.0,1893,311.17,33.74,0.1,50.299,p
GOOG260417P00290000,2026-02-25 16:40:23+00:00,290.0,6.45,55.0,1947,310.93,33.82,0.1,50.305,p
GOOG260417P00295000,2026-02-25 15:58:05+00:00,295.0,8.15,20.0,1558,309.72,34.29,0.1,50.335,p
GOOG260417P00300000,2026-02-25 16:55:16+00:00,300.0,9.3,39.0,3190,310.95,33.8,0.1,50.295,p
GOOG260417P00305000,2026-02-25 16:12:41+00:00,305.0,11.83,8.0,1643,309.61,34.19,0.15,50.325,p
GOOG260417P00310000,2026-02-25 15:59:30+00:00,310.0,13.83,119.0,1990,310.19,34.17,0.2,50.334,p
GOOG260417P00315000,2026-02-25 16:38:41+00:00,315.0,15.78,528.0,1385,310.84,33.83,0.15,50.306,p
GOOG260417P00320000,2026-02-25 15:57:42+00:00,320.0,19.25,68.0,2991,309.72,34.29,0.2,50.335,p
GOOG260417P00325000,2026-02-25 16:29:19+00:00,325.0,21.7,49.0,1153,310.63,34.01,0.2,50.313,p
GOOG260417P00330000,2026-02-25 15:35:58+00:00,330.0,24.85,5.0,781,310.7,34.12,0.2,50.35,p
GOOG260417P00335000,2026-02-25 15:56:08+00:00,335.0,29.2,2.0,768,309.95,34.4,2.65,50.336,p
GOOG260417P00340000,2026-02-25 16:32:04+00:00,340.0,32.0,3.0,459,310.79,33.87,0.75,50.311,p
GOOG260417P00345000,2026-02-23 17:12:35+00:00,345.0,34.95,1.0,334,313.81,36.17,2.95,52.283,p
GOOG260417P00350000,2026-02-23 18:47:08+00:00,350.0,38.8,16.0,2463,313.76,35.61,2.6,52.217,p
GOOG260417P00355000,2026-02-20 20:04:29+00:00,355.0,41.98,5.0,79,315.68,34.28,2.7,55.164,p
GOOG260417P00360000,2026-02-23 15:31:44+00:00,360.0,46.3,3.0,539,314.86,35.42,2.65,52.353,p
GOOG260417P00365000,2026-02-23 16:45:08+00:00,365.0,51.85,25.0,86,314.062,35.88,2.85,52.302,p
GOOG260417P00370000,2026-02-23 18:05:37+00:00,370.0,56.14,397.0,394,314.555,36.13,2.95,52.246,p
GOOG260417P00375000,2026-02-12 17:50:30+00:00,375.0,61.65,2.0,2,301.3,36.57,2.85,63.257,p
GOOG260417P00380000,2026-02-13 20:51:33+00:00,380.0,74.38,251.0,0,301.3,36.57,3.05,62.131,p
GOOG260417P00385000,2026-02-10 16:41:49+00:00,385.0,67.14,310.0,0,301.3,36.57,3.0,65.304,p
GOOG260417P00390000,2026-02-09 17:32:52+00:00,390.0,64.65,100.0,0,301.3,36.57,3.05,66.269,p
GOOG260417P00395000,2026-02-06 14:55:17+00:00,395.0,71.25,9.0,0,301.3,36.57,3.2,69.378,p
GOOG260417P00400000,2026-02-06 17:12:54+00:00,400.0,77.96,430.0,0,301.3,36.57,3.0,69.283,p
GOOG260417P00405000,2026-02-05 20:59:11+00:00,405.0,74.05,13.0,0,301.3,36.57,3.2,70.126,p
GOOG260417P00410000,2026-02-09 19:54:39+00:00,410.0,85.13,13.0,0,301.3,36.57,3.1,66.17,p
GOOG260417P00415000,2026-02-02 17:32:48+00:00,415.0,73.2,,0,301.3,36.57,3.15,73.269,p
GOOG260417P00420000,2026-02-06 14:48:14+00:00,420.0,92.8,1.0,0,301.3,36.57,3.1,69.383,p
GOOG260417P00430000,2026-02-02 14:30:28+00:00,430.0,93.83,5.0,0,301.3,36.57,3.15,73.396,p
GOOG260417P00450000,2026-02-05 20:57:20+00:00,450.0,118.79,,0,301.3,36.57,3.2,70.127,p
GOOG260417P00455000,2026-02-05 20:57:20+00:00,455.0,123.81,,0,301.3,36.57,3.15,70.127,p
GOOG260417P00470000,2026-02-05 16:35:42+00:00,470.0,145.85,1.0,0,301.3,36.57,3.3,70.309,p
GOOG260515C00160000,2026-01-29 15:01:43+00:00,160.0,171.63,3.0,6,301.3,36.57,3.9,105.374,c
GOOG260515C00165000,2026-02-12 17:48:12+00:00,165.0,151.5,1.0,1,301.3,36.57,3.75,91.258,c
GOOG260515C00170000,2026-02-13 14:58:13+00:00,170.0,139.05,3.0,11,301.3,36.57,2.65,90.376,c
GOOG260515C00175000,2025-12-18 17:00:58+00:00,175.0,132.9,,1,301.3,36.57,2.7,147.291,c
GOOG260515C00180000,2026-02-23 17:54:32+00:00,180.0,135.37,1.0,5,313.41,36.23,3.45,80.254,c
GOOG260515C00185000,2025-12-19 16:22:59+00:00,185.0,126.05,10.0,10,301.3,36.57,2.9,146.317,c
GOOG260515C00190000,2026-02-17 19:26:43+00:00,190.0,115.45,10.0,17,301.3,36.57,3.25,86.19,c
GOOG260515C00195000,2026-02-19 14:45:36+00:00,195.0,109.42,2.0,7,302.25,35.92,3.1,84.385,c
GOOG260515C00200000,2026-02-20 19:56:43+00:00,200.0,117.57,22.0,118,315.54,34.21,2.3,83.169,c
GOOG260515C00205000,2026-02-20 20:19:05+00:00,205.0,113.06,107.0,120,315.72,36.37,2.35,83.153,c
GOOG260515C00210000,2026-02-23 18:56:01+00:00,210.0,105.8,29.0,34,312.99,35.91,2.35,80.211,c
GOOG260515C00215000,2026-02-23 15:56:58+00:00,215.0,101.35,1.0,18,313.215,36.1,2.35,80.335,c
GOOG260515C00220000,2026-02-23 18:55:59+00:00,220.0,96.2,1.0,33,312.99,35.91,2.3,80.211,c
GOOG260515C00225000,2026-02-23 19:37:18+00:00,225.0,90.92,11.0,123,312.7,36.33,2.25,80.182,c
GOOG260515C00230000,2026-02-20 15:12:22+00:00,230.0,83.55,3.0,35,310.04,33.85,2.4,83.366,c
GOOG260515C00235000,2026-02-17 15:37:14+00:00,235.0,68.15,3.0,39,301.3,36.57,2.4,86.349,c
GOOG260515C00240000,2026-02-24 20:02:21+00:00,240.0,76.15,16.0,80,311.54,35.22,2.35,79.165,c
GOOG260515C00245000,2026-02-20 14:58:28+00:00,245.0,69.67,3.0,58,309.785,34.58,2.4,83.376,c
GOOG260515C00250000,2026-02-25 15:47:26+00:00,250.0,65.68,30.0,294,310.28,34.2,1.15,78.342,c
GOOG260515C00255000,2026-02-24 16:16:04+00:00,255.0,62.0,1.0,208,310.81,34.91,2.9,79.322,c
GOOG260515C00260000,2026-02-20 20:25:21+00:00,260.0,61.89,17.0,131,315.23,36.21,1.9,83.149,c
GOOG260515C00265000,2026-02-25 14:30:00+00:00,265.0,54.65,3.0,45,311.52,34.69,1.6,78.396,c
GOOG260515C00270000,2026-02-25 15:12:06+00:00,270.0,50.43,16.0,154,312.28,34.04,1.2,78.367,c
GOOG260515C00275000,2026-02-25 14:45:29+00:00,275.0,46.5,20.0,241,312.34,34.12,0.7,78.385,c
GOOG260515C00280000,2026-02-25 16:50:52+00:00,280.0,41.09,2.0,140,311.2,33.75,1.65,78.298,c
GOOG260515C00285000,2026-02-24 20:56:38+00:00,285.0,38.15,38.0,99,311.07,35.09,0.85,79.127,c
GOOG260515C00290000,2026-02-25 16:40:44+00:00,290.0,33.9,2.0,125,311.25,33.77,0.65,78.305,c
GOOG260515C00295000,2026-02-24 20:09:05+00:00,295.0,31.88,3.0,171,311.151,35.4,1.55,79.16,c
GOOG260515C00300000,2026-02-25 16:40:44+00:00,300.0,27.43,9.0,657,311.25,33.77,1.05,78.305,c
GOOG260515C00305000,2026-02-25 16:12:25+00:00,305.0,23.9,5.0,314,309.62,34.22,0.15,78.325,c
GOOG260515C00310000,2026-02-25 16:42:04+00:00,310.0,22.1,346.0,711,311.29,33.76,0.15,78.304,c
GOOG260515C00315000,2026-02-25 17:00:50+00:00,315.0,19.45,82.0,1266,311.51,33.76,0.15,78.291,c
GOOG260515C00320000,2026-02-25 16:56:18+00:00,320.0,17.0,71.0,2036,311.12,33.79,0.1,78.294,c
GOOG260515C00325000,2026-02-25 16:54:29+00:00,325.0,15.0,12.0,2467,310.961,33.78,0.15,78.295,c
GOOG260515C00330000,2026-02-25 16:53:53+00:00,330.0,13.15,10.0,1232,310.961,33.78,0.15,78.296,c
GOOG260515C00335000,2026-02-25 16:55:56+00:00,335.0,11.3,7.0,766,311.12,33.79,0.1,78.294,c
GOOG260515C00340000,2026-02-25 16:56:13+00:00,340.0,9.75,70.0,3271,311.12,33.79,0.15,78.294,c
GOOG260515C00345000,2026-02-25 16:56:45+00:00,345.0,8.45,30.0,940,311.0,33.81,0.1,78.294,c
GOOG260515C00350000,2026-02-25 16:57:00+00:00,350.0,7.25,49.0,2125,311.0,33.81,0.1,78.294,c
GOOG260515C00355000,2026-02-25 16:56:39+00:00,355.0,6.25,10.0,300,311.0,33.81,0.15,78.294,c
GOOG260515C00360000,2026-02-25 16:38:32+00:00,360.0,5.28,105.0,843,310.84,33.83,0.15,78.307,c
GOOG260515C00365000,2026-02-24 20:14:50+00:00,365.0,4.5,1.0,740,311.095,35.41,0.15,79.156,c
GOOG260515C00370000,2026-02-25 16:53:46+00:00,370.0,3.9,13.0,1594,310.961,33.78,0.1,78.296,c
GOOG260515C00375000,2026-02-25 16:55:17+00:00,375.0,3.3,1.0,772,310.95,33.8,0.1,78.295,c
GOOG260515C00380000,2026-02-25 16:38:32+00:00,380.0,2.78,2.0,977,310.84,33.83,0.06,78.307,c
GOOG260515C00385000,2026-02-25 15:09:53+00:00,385.0,2.56,1.0,486,311.95,33.96,0.06,78.368,c
GOOG260515C00390000,2026-02-25 15:09:55+00:00,390.0,2.2,1.0,439,311.95,33.96,0.05,78.368,c
GOOG260515C00395000,2026-02-24 19:42:19+00:00,395.0,1.99,1.0,2944,311.125,35.09,0.07,79.179,c
GOOG260515C00400000,2026-02-24 19:41:30+00:00,400.0,1.71,10.0,2178,311.125,35.09,0.05,79.18,c
GOOG260515C00405000,2026-02-24 20:29:53+00:00,405.0,1.5,1.0,192,311.28,35.54,0.05,79.146,c
GOOG260515C00410000,2026-02-25 14:58:17+00:00,410.0,1.28,2.0,429,313.43,34.05,0.04,78.376,c
GOOG260515C00415000,2026-02-19 15:35:06+00:00,415.0,0.83,66.0,141,302.94,34.64,0.05,84.351,c
GOOG260515C00420000,2026-02-24 18:58:27+00:00,420.0,0.9,2.0,228,310.78,34.84,0.05,79.209,c
GOOG260515C00425000,2026-02-25 14:58:17+00:00,425.0,0.85,2.0,178,313.43,34.05,0.04,78.376,c
GOOG260515C00430000,2026-02-25 16:10:56+00:00,430.0,0.65,3.0,68,309.425,34.22,0.05,78.326,c
GOOG260515C00435000,2026-02-19 19:31:58+00:00,435.0,0.54,10.0,99,304.7,34.72,0.04,84.186,c
GOOG260515C00440000,2026-02-17 19:35:49+00:00,440.0,0.42,20.0,85,301.3,36.57,0.04,86.183,c
GOOG260515C00445000,2026-02-20 20:50:31+00:00,445.0,0.65,220.0,241,315.5,35.27,0.05,83.132,c
GOOG260515C00450000,2026-02-24 16:49:07+00:00,450.0,0.42,4.0,291,310.87,35.05,0.05,79.299,c
GOOG260515C00455000,2026-02-18 19:51:34+00:00,455.0,0.33,10.0,93,301.3,36.57,0.05,85.173,c
GOOG260515C00460000,2026-02-20 16:58:35+00:00,460.0,0.45,4.0,99,316.201,35.19,0.04,83.293,c
GOOG260515C00470000,2026-02-24 14:32:25+00:00,470.0,0.27,1.0,107,307.79,36.96,0.04,79.394,c
GOOG260515C00480000,2026-02-23 15:40:04+00:00,480.0,0.26,1.0,236,314.217,35.4,0.04,80.347,c
GOOG260515C00490000,2026-02-23 20:59:04+00:00,490.0,0.18,2.0,211,311.72,36.58,0.05,80.126,c
GOOG260515C00500000,2026-02-25 14:50:46+00:00,500.0,0.14,1.0,369,313.33,33.86,0.04,78.381,c
GOOG260515P00160000,2026-02-25 16:42:20+00:00,160.0,0.17,6.0,658,311.29,33.76,0.04,78.304,p
GOOG260515P00165000,2026-02-23 16:25:51+00:00,165.0,0.22,2.0,2,313.7,36.15,0.05,80.315,p
